1,2,3,9,24,29||9
1,2,3,9,24,33||9
1,2,3,9,25,29||9
1,2,3,9,25,30||9
1,2,3,9,26,29||9
1,2,3,9,26,30||9
1,2,3,9,26,31||9
1,2,3,9,27,30||9
1,2,3,9,27,31||9
1,2,3,9,27,32||9
1,2,3,9,29,32||9
1,2,3,9,29,33||9
1,2,3,9,30,33||9
1,2,3,10,13,26||9
1,2,3,10,13,27||9
1,2,3,10,13,29||9
1,2,3,10,13,30||9
1,2,3,10,13,31||9
1,2,3,10,13,32||9
1,2,3,10,13,33||9
1,2,3,10,14,20||9
1,2,3,10,14,24||9
1,2,3,10,14,29||9
1,2,3,10,14,30||9
1,2,3,10,14,31||9
1,2,3,10,14,32||9
1,2,3,10,14,33||9
1,2,3,10,15,21||9
1,2,3,10,15,25||9
1,2,3,10,15,26||9
1,2,3,10,15,30||9
1,2,3,10,15,31||9
1,2,3,10,15,32||9
1,2,3,10,15,33||9
1,2,3,10,16,20||9
1,2,3,10,16,21||9
1,2,3,10,16,26||9
1,2,3,10,16,27||9
1,2,3,10,16,32||9
1,2,3,10,16,33||9
1,2,3,10,20,23||9
1,2,3,10,20,24||9
1,2,3,10,20,25||9
1,2,3,10,20,26||9
1,2,3,10,20,31||9
1,2,3,10,20,32||9
1,2,3,10,20,33||9
1,2,3,10,21,24||9
1,2,3,10,21,25||9
1,2,3,10,21,26||9
1,2,3,10,21,27||9
1,2,3,10,21,31||9
1,2,3,10,21,33||9
1,2,3,10,22,25||9
1,2,3,10,22,26||9
1,2,3,10,22,27||9
1,2,3,10,22,32||9
1,2,3,10,22,33||9
1,2,3,10,23,26||9
1,2,3,10,23,27||9
1,2,3,10,23,29||9
1,2,3,10,23,33||9
1,2,3,10,24,27||9
1,2,3,10,24,29||9
1,2,3,10,24,30||9
1,2,3,10,25,29||9
1,2,3,10,25,30||9
1,2,3,10,25,31||9
1,2,3,10,26,29||9
1,2,3,10,26,30||9
1,2,3,10,26,31||9
1,2,3,10,26,32||9
1,2,3,10,27,30||9
1,2,3,10,27,31||9
1,2,3,10,27,32||9
1,2,3,10,27,33||9
1,2,3,10,29,32||9
1,2,3,10,29,33||9
1,2,3,10,30,33||9
1,2,3,11,14,29||9
1,2,3,11,14,30||9
1,2,3,11,14,31||9
1,2,3,11,14,32||9
1,2,3,11,14,33||9
1,2,3,11,15,22||9
1,2,3,11,15,26||9
1,2,3,11,15,30||9
1,2,3,11,15,31||9
1,2,3,11,15,32||9
1,2,3,11,15,33||9
1,2,3,11,16,22||9
1,2,3,11,16,23||9
1,2,3,11,16,27||9
1,2,3,11,16,32||9
1,2,3,11,16,33||9
1,2,3,11,22,25||9
1,2,3,11,22,26||9
1,2,3,11,22,27||9
1,2,3,11,22,29||9
1,2,3,11,23,26||9
1,2,3,11,23,27||9
1,2,3,11,23,29||9
1,2,3,11,23,30||9
1,2,3,11,24,27||9
1,2,3,11,24,29||9
1,2,3,11,24,30||9
1,2,3,11,24,31||9
1,2,3,11,25,29||9
1,2,3,11,25,30||9
1,2,3,11,25,31||9
1,2,3,11,25,32||9
1,2,3,11,26,29||9
1,2,3,11,26,30||9
1,2,3,11,26,31||9
1,2,3,11,26,32||9
1,2,3,11,26,33||9
1,2,3,11,27,30||9
1,2,3,11,27,31||9
1,2,3,11,27,32||9
1,2,3,11,27,33||9
1,2,3,11,29,32||9
1,2,3,11,29,33||9
1,2,3,11,30,33||9
1,2,3,12,15,19||9
1,2,3,12,15,20||9
1,2,3,12,15,30||9
1,2,3,12,15,31||9
1,2,3,12,15,32||9
1,2,3,12,15,33||9
1,2,3,12,16,19||9
1,2,3,12,16,24||9
1,2,3,12,16,32||9
1,2,3,12,16,33||9
1,2,3,12,19,24||9
1,2,3,12,19,25||9
1,2,3,12,19,27||9
1,2,3,12,19,31||9
1,2,3,12,19,32||9
1,2,3,12,19,33||9
1,2,3,12,20,24||9
1,2,3,12,20,25||9
1,2,3,12,20,26||9
1,2,3,12,20,27||9
1,2,3,12,20,32||9
1,2,3,12,20,33||9
1,2,3,12,24,27||9
1,2,3,12,24,29||9
1,2,3,12,24,30||9
1,2,3,12,24,31||9
1,2,3,12,24,32||9
1,2,3,12,25,29||9
1,2,3,12,25,30||9
1,2,3,12,25,31||9
1,2,3,12,25,32||9
1,2,3,12,25,33||9
1,2,3,12,26,29||9
1,2,3,12,26,30||9
1,2,3,12,26,31||9
1,2,3,12,26,32||9
1,2,3,12,26,33||9
1,2,3,12,27,30||9
1,2,3,12,27,31||9
1,2,3,12,27,32||9
1,2,3,12,27,33||9
1,2,3,12,29,32||9
1,2,3,12,29,33||9
1,2,3,12,30,33||9
1,2,3,13,16,20||9
1,2,3,13,16,21||9
1,2,3,13,16,22||9
1,2,3,13,16,32||9
1,2,3,13,16,33||9
1,2,3,13,19,22||9
1,2,3,13,19,26||9
1,2,3,13,19,27||9
1,2,3,13,19,32||9
1,2,3,13,19,33||9
1,2,3,13,20,26||9
1,2,3,13,20,29||9
1,2,3,13,20,33||9
1,2,3,13,21,26||9
1,2,3,13,21,27||9
1,2,3,13,21,30||9
1,2,3,13,22,26||9
1,2,3,13,22,27||9
1,2,3,13,22,29||9
1,2,3,13,22,30||9
1,2,3,13,26,29||9
1,2,3,13,26,30||9
1,2,3,13,26,31||9
1,2,3,13,26,32||9
1,2,3,13,26,33||9
1,2,3,13,27,30||9
1,2,3,13,27,31||9
1,2,3,13,27,32||9
1,2,3,13,27,33||9
1,2,3,13,29,32||9
1,2,3,13,29,33||9
1,2,3,13,30,33||9
1,2,3,14,19,22||9
1,2,3,14,19,23||9
1,2,3,14,19,29||9
1,2,3,14,19,33||9
1,2,3,14,20,23||9
1,2,3,14,20,24||9
1,2,3,14,20,29||9
1,2,3,14,20,30||9
1,2,3,14,21,24||9
1,2,3,14,21,29||9
1,2,3,14,21,30||9
1,2,3,14,21,31||9
1,2,3,14,22,29||9
1,2,3,14,22,31||9
1,2,3,14,22,32||9
1,2,3,14,23,29||9
1,2,3,14,23,30||9
1,2,3,14,23,31||9
1,2,3,14,23,33||9
1,2,3,14,24,29||9
1,2,3,14,24,30||9
1,2,3,14,24,31||9
1,2,3,14,24,32||9
1,2,3,14,24,33||9
1,2,3,14,29,32||9
1,2,3,14,29,33||9
1,2,3,14,30,33||9
1,2,3,15,19,22||9
1,2,3,15,19,24||9
1,2,3,15,19,25||9
1,2,3,15,19,26||9
1,2,3,15,19,30||9
1,2,3,15,20,23||9
1,2,3,15,20,24||9
1,2,3,15,20,26||9
1,2,3,15,20,30||9
1,2,3,15,20,31||9
1,2,3,15,21,24||9
1,2,3,15,21,25||9
1,2,3,15,21,26||9
1,2,3,15,21,30||9
1,2,3,15,21,31||9
1,2,3,15,21,32||9
1,2,3,15,22,25||9
1,2,3,15,22,26||9
1,2,3,15,22,30||9
1,2,3,15,22,31||9
1,2,3,15,22,32||9
1,2,3,15,22,33||9
1,2,3,15,23,26||9
1,2,3,15,23,30||9
1,2,3,15,23,32||9
1,2,3,15,23,33||9
1,2,3,15,24,30||9
1,2,3,15,24,31||9
1,2,3,15,24,32||9
1,2,3,15,25,30||9
1,2,3,15,25,31||9
1,2,3,15,25,32||9
1,2,3,15,25,33||9
1,2,3,15,26,30||9
1,2,3,15,26,31||9
1,2,3,15,26,32||9
1,2,3,15,26,33||9
1,2,3,15,30,33||9
1,2,3,16,19,23||9
1,2,3,16,19,24||9
1,2,3,16,19,25||9
1,2,3,16,19,26||9
1,2,3,16,19,27||9
1,2,3,16,20,23||9
1,2,3,16,20,25||9
1,2,3,16,20,26||9
1,2,3,16,20,27||9
1,2,3,16,20,32||9
1,2,3,16,21,24||9
1,2,3,16,21,25||9
1,2,3,16,21,27||9
1,2,3,16,21,32||9
1,2,3,16,21,33||9
1,2,3,16,22,25||9
1,2,3,16,22,26||9
1,2,3,16,22,27||9
1,2,3,16,22,32||9
1,2,3,16,22,33||9
1,2,3,16,23,26||9
1,2,3,16,23,27||9
1,2,3,16,23,32||9
1,2,3,16,23,33||9
1,2,3,16,24,27||9
1,2,3,16,24,33||9
1,2,3,16,25,32||9
1,2,3,16,25,33||9
1,2,3,16,26,32||9
1,2,3,16,26,33||9
1,2,3,16,27,32||9
1,2,3,16,27,33||9
1,2,3,19,22,26||9
1,2,3,19,22,27||9
1,2,3,19,22,29||9
1,2,3,19,22,30||9
1,2,3,19,22,31||9
1,2,3,19,22,32||9
1,2,3,19,22,33||9
1,2,3,19,23,26||9
1,2,3,19,23,29||9
1,2,3,19,23,30||9
1,2,3,19,23,31||9
1,2,3,19,23,32||9
1,2,3,19,23,33||9
1,2,3,19,24,27||9
1,2,3,19,24,30||9
1,2,3,19,24,31||9
1,2,3,19,24,32||9
1,2,3,19,24,33||9
1,2,3,19,25,29||9
1,2,3,19,25,30||9
1,2,3,19,25,32||9
1,2,3,19,25,33||9
1,2,3,19,26,29||9
1,2,3,19,26,30||9
1,2,3,19,26,31||9
1,2,3,19,26,32||9
1,2,3,19,27,30||9
1,2,3,19,27,31||9
1,2,3,19,27,32||9
1,2,3,19,27,33||9
1,2,3,19,29,32||9
1,2,3,19,29,33||9
1,2,3,19,30,33||9
1,2,3,20,23,27||9
1,2,3,20,23,29||9
1,2,3,20,23,30||9
1,2,3,20,23,31||9
1,2,3,20,23,32||9
1,2,3,20,23,33||9
1,2,3,20,24,27||9
1,2,3,20,24,29||9
1,2,3,20,24,30||9
1,2,3,20,24,31||9
1,2,3,20,24,32||9
1,2,3,20,24,33||9
1,2,3,20,25,29||9
1,2,3,20,25,31||9
1,2,3,20,25,32||9
1,2,3,20,25,33||9
1,2,3,20,26,29||9
1,2,3,20,26,30||9
1,2,3,20,26,31||9
1,2,3,20,26,33||9
1,2,3,20,27,30||9
1,2,3,20,27,31||9
1,2,3,20,27,32||9
1,2,3,20,27,33||9
1,2,3,20,29,32||9
1,2,3,20,29,33||9
1,2,3,20,30,33||9
1,2,3,21,24,29||9
1,2,3,21,24,30||9
1,2,3,21,24,31||9
1,2,3,21,24,32||9
1,2,3,21,24,33||9
1,2,3,21,25,30||9
1,2,3,21,25,31||9
1,2,3,21,25,32||9
1,2,3,21,25,33||9
1,2,3,21,26,29||9
1,2,3,21,26,30||9
1,2,3,21,26,32||9
1,2,3,21,26,33||9
1,2,3,21,27,30||9
1,2,3,21,27,31||9
1,2,3,21,27,32||9
1,2,3,21,29,32||9
1,2,3,21,29,33||9
1,2,3,21,30,33||9
1,2,3,22,25,29||9
1,2,3,22,25,30||9
1,2,3,22,25,31||9
1,2,3,22,25,32||9
1,2,3,22,25,33||9
1,2,3,22,26,29||9
1,2,3,22,26,31||9
1,2,3,22,26,32||9
1,2,3,22,26,33||9
1,2,3,22,27,30||9
1,2,3,22,27,31||9
1,2,3,22,27,33||9
1,2,3,22,29,32||9
1,2,3,22,29,33||9
1,2,3,22,30,33||9
1,2,3,23,26,30||9
1,2,3,23,26,31||9
1,2,3,23,26,32||9
1,2,3,23,26,33||9
1,2,3,23,27,30||9
1,2,3,23,27,32||9
1,2,3,23,27,33||9
1,2,3,23,29,32||9
1,2,3,23,29,33||9
1,2,3,23,30,33||9
1,2,3,24,27,31||9
1,2,3,24,27,32||9
1,2,3,24,27,33||9
1,2,3,24,29,32||9
1,2,3,24,29,33||9
1,2,3,24,30,33||9
1,2,3,25,29,32||9
1,2,3,25,30,33||9
1,2,3,26,29,33||9
1,2,3,26,30,33||9
1,2,4,6,12,19||9
1,2,4,6,12,21||9
1,2,4,6,12,24||9
1,2,4,6,12,25||9
1,2,4,6,12,26||9
1,2,4,6,12,27||9
1,2,4,6,12,29||9
1,2,4,6,12,30||9
1,2,4,6,12,31||9
1,2,4,6,12,32||9
1,2,4,6,12,33||9
1,2,4,6,13,19||9
1,2,4,6,13,21||9
1,2,4,6,13,23||9
1,2,4,6,13,26||9
1,2,4,6,13,27||9
1,2,4,6,13,29||9
1,2,4,6,13,30||9
1,2,4,6,13,31||9
1,2,4,6,13,32||9
1,2,4,6,13,33||9
1,2,4,6,14,20||9
1,2,4,6,14,21||9
1,2,4,6,14,23||9
1,2,4,6,14,25||9
1,2,4,6,14,29||9
1,2,4,6,14,30||9
1,2,4,6,14,31||9
1,2,4,6,14,32||9
1,2,4,6,14,33||9
1,2,4,6,15,21||9
1,2,4,6,15,22||9
1,2,4,6,15,23||9
1,2,4,6,15,25||9
1,2,4,6,15,27||9
1,2,4,6,15,30||9
1,2,4,6,15,31||9
1,2,4,6,15,32||9
1,2,4,6,15,33||9
1,2,4,6,16,22||9
1,2,4,6,16,23||9
1,2,4,6,16,24||9
1,2,4,6,16,25||9
1,2,4,6,16,27||9
1,2,4,6,16,29||9
1,2,4,6,16,32||9
1,2,4,6,16,33||9
1,2,4,6,19,25||9
1,2,4,6,19,26||9
1,2,4,6,19,27||9
1,2,4,6,19,29||9
1,2,4,6,19,30||9
1,2,4,6,19,31||9
1,2,4,6,19,33||9
1,2,4,6,20,26||9
1,2,4,6,20,27||9
1,2,4,6,20,29||9
1,2,4,6,20,30||9
1,2,4,6,20,31||9
1,2,4,6,20,32||9
1,2,4,6,20,33||9
1,2,4,6,21,27||9
1,2,4,6,21,29||9
1,2,4,6,21,30||9
1,2,4,6,21,31||9
1,2,4,6,21,32||9
1,2,4,6,21,33||9
1,2,4,6,22,29||9
1,2,4,6,22,30||9
1,2,4,6,22,31||9
1,2,4,6,22,32||9
1,2,4,6,22,33||9
1,2,4,6,23,29||9
1,2,4,6,23,30||9
1,2,4,6,23,31||9
1,2,4,6,23,32||9
1,2,4,6,23,33||9
1,2,4,6,24,30||9
1,2,4,6,24,31||9
1,2,4,6,24,32||9
1,2,4,6,24,33||9
1,2,4,6,25,31||9
1,2,4,6,25,32||9
1,2,4,6,25,33||9
1,2,4,6,26,32||9
1,2,4,6,26,33||9
1,2,4,6,27,33||9
1,2,4,9,13,19||10
1,2,4,9,13,22||9
1,2,4,9,13,23||10
1,2,4,9,13,24||9
1,2,4,9,13,25||9
1,2,4,9,13,26||10
1,2,4,9,13,27||10
1,2,4,9,13,29||10
1,2,4,9,13,30||10
1,2,4,9,13,31||10
1,2,4,9,13,32||10
1,2,4,9,13,33||10
1,2,4,9,14,20||9
1,2,4,9,14,23||9
1,2,4,9,14,25||9
1,2,4,9,14,29||9
1,2,4,9,14,30||9
1,2,4,9,14,31||9
1,2,4,9,14,32||9
1,2,4,9,14,33||9
1,2,4,9,15,19||10
1,2,4,9,15,21||9
1,2,4,9,15,24||10
1,2,4,9,15,25||10
1,2,4,9,15,26||9
1,2,4,9,15,27||10
1,2,4,9,15,29||9
1,2,4,9,15,30||10
1,2,4,9,15,31||10
1,2,4,9,15,32||10
1,2,4,9,15,33||10
1,2,4,9,16,20||9
1,2,4,9,16,22||9
1,2,4,9,16,25||9
1,2,4,9,16,26||9
1,2,4,9,16,27||9
1,2,4,9,16,29||9
1,2,4,9,16,32||9
1,2,4,9,16,33||9
1,2,4,9,19,23||10
1,2,4,9,19,25||10
1,2,4,9,19,29||9
1,2,4,9,19,30||10
1,2,4,9,19,31||10
1,2,4,9,19,32||10
1,2,4,9,19,33||10
1,2,4,9,20,24||10
1,2,4,9,20,26||10
1,2,4,9,20,29||10
1,2,4,9,20,30||10
1,2,4,9,20,31||9
1,2,4,9,20,32||10
1,2,4,9,20,33||10
1,2,4,9,21,25||10
1,2,4,9,21,27||10
1,2,4,9,21,30||10
1,2,4,9,21,31||10
1,2,4,9,21,32||10
1,2,4,9,21,33||9
1,2,4,9,22,26||10
1,2,4,9,22,31||10
1,2,4,9,22,32||10
1,2,4,9,22,33||10
1,2,4,9,23,27||10
1,2,4,9,23,29||10
1,2,4,9,23,32||10
1,2,4,9,23,33||10
1,2,4,9,24,30||10
1,2,4,9,24,33||10
1,2,4,9,25,29||10
1,2,4,9,25,31||10
1,2,4,9,26,30||10
1,2,4,9,26,32||10
1,2,4,9,27,31||10
1,2,4,9,27,33||10
1,2,4,9,29,33||10
1,2,4,10,14,19||9
1,2,4,10,14,21||10
1,2,4,10,14,24||9
1,2,4,10,14,25||10
1,2,4,10,14,26||9
1,2,4,10,14,27||9
1,2,4,10,14,29||10
1,2,4,10,14,30||10
1,2,4,10,14,31||10
1,2,4,10,14,32||10
1,2,4,10,14,33||10
1,2,4,10,15,19||9
1,2,4,10,15,20||9
1,2,4,10,15,22||10
1,2,4,10,15,25||10
1,2,4,10,15,26||9
1,2,4,10,15,27||10
1,2,4,10,15,29||9
1,2,4,10,15,30||10
1,2,4,10,15,31||10
1,2,4,10,15,32||10
1,2,4,10,15,33||10
1,2,4,10,16,20||9
1,2,4,10,16,21||9
1,2,4,10,16,23||9
1,2,4,10,16,26||9
1,2,4,10,16,27||9
1,2,4,10,16,29||9
1,2,4,10,16,32||9
1,2,4,10,16,33||9
1,2,4,10,19,23||9
1,2,4,10,19,24||9
1,2,4,10,19,26||9
1,2,4,10,19,29||9
1,2,4,10,19,30||9
1,2,4,10,19,31||9
1,2,4,10,19,32||9
1,2,4,10,19,33||9
1,2,4,10,20,24||10
1,2,4,10,20,25||10
1,2,4,10,20,27||10
1,2,4,10,20,30||9
1,2,4,10,20,31||10
1,2,4,10,20,32||10
1,2,4,10,20,33||10
1,2,4,10,21,25||10
1,2,4,10,21,26||10
1,2,4,10,21,31||10
1,2,4,10,21,32||9
1,2,4,10,21,33||10
1,2,4,10,22,26||10
1,2,4,10,22,27||10
1,2,4,10,22,29||10
1,2,4,10,22,32||10
1,2,4,10,22,33||10
1,2,4,10,23,27||10
1,2,4,10,23,30||10
1,2,4,10,23,33||10
1,2,4,10,24,29||10
1,2,4,10,24,31||10
1,2,4,10,25,29||10
1,2,4,10,25,30||10
1,2,4,10,25,32||10
1,2,4,10,26,30||10
1,2,4,10,26,31||10
1,2,4,10,26,33||10
1,2,4,10,27,31||10
1,2,4,10,27,32||10
1,2,4,10,29,33||10
1,2,4,11,15,19||9
1,2,4,11,15,20||9
1,2,4,11,15,21||9
1,2,4,11,15,23||10
1,2,4,11,15,26||9
1,2,4,11,15,27||10
1,2,4,11,15,29||9
1,2,4,11,15,30||10
1,2,4,11,15,31||10
1,2,4,11,15,32||10
1,2,4,11,15,33||10
1,2,4,11,16,20||9
1,2,4,11,16,22||10
1,2,4,11,16,24||10
1,2,4,11,16,27||10
1,2,4,11,16,29||10
1,2,4,11,16,30||9
1,2,4,11,16,31||9
1,2,4,11,16,32||10
1,2,4,11,16,33||10
1,2,4,11,19,23||10
1,2,4,11,19,24||10
1,2,4,11,19,25||10
1,2,4,11,19,27||9
1,2,4,11,19,30||10
1,2,4,11,19,31||10
1,2,4,11,19,32||10
1,2,4,11,19,33||10
1,2,4,11,20,24||9
1,2,4,11,20,25||9
1,2,4,11,20,26||9
1,2,4,11,20,31||9
1,2,4,11,20,32||9
1,2,4,11,20,33||9
1,2,4,11,21,25||9
1,2,4,11,21,26||9
1,2,4,11,21,27||9
1,2,4,11,21,29||9
1,2,4,11,21,32||9
1,2,4,11,21,33||9
1,2,4,11,22,26||10
1,2,4,11,22,27||10
1,2,4,11,22,30||10
1,2,4,11,22,33||9
1,2,4,11,23,27||10
1,2,4,11,23,29||10
1,2,4,11,23,31||10
1,2,4,11,24,29||10
1,2,4,11,24,30||10
1,2,4,11,24,32||10
1,2,4,11,25,29||10
1,2,4,11,25,30||10
1,2,4,11,25,31||10
1,2,4,11,25,33||10
1,2,4,11,26,30||10
1,2,4,11,26,31||10
1,2,4,11,26,32||10
1,2,4,11,27,31||10
1,2,4,11,27,32||10
1,2,4,11,27,33||10
1,2,4,11,29,33||10
1,2,4,12,16,21||10
1,2,4,12,16,22||9
1,2,4,12,16,23||9
1,2,4,12,16,25||10
1,2,4,12,16,29||10
1,2,4,12,16,30||9
1,2,4,12,16,31||9
1,2,4,12,16,32||10
1,2,4,12,16,33||10
1,2,4,12,19,23||9
1,2,4,12,19,24||10
1,2,4,12,19,25||10
1,2,4,12,19,26||9
1,2,4,12,19,31||10
1,2,4,12,19,32||10
1,2,4,12,19,33||10
1,2,4,12,20,24||9
1,2,4,12,20,25||9
1,2,4,12,20,26||9
1,2,4,12,20,27||9
1,2,4,12,20,29||9
1,2,4,12,20,32||9
1,2,4,12,20,33||9
1,2,4,12,21,25||10
1,2,4,12,21,26||10
1,2,4,12,21,27||10
1,2,4,12,21,30||9
1,2,4,12,21,33||10
1,2,4,12,22,26||9
1,2,4,12,22,27||9
1,2,4,12,22,29||9
1,2,4,12,22,31||9
1,2,4,12,23,27||9
1,2,4,12,23,29||9
1,2,4,12,23,30||9
1,2,4,12,23,32||9
1,2,4,12,24,29||10
1,2,4,12,24,30||10
1,2,4,12,24,31||10
1,2,4,12,24,33||10
1,2,4,12,25,29||10
1,2,4,12,25,30||10
1,2,4,12,25,31||10
1,2,4,12,25,32||10
1,2,4,12,26,30||10
1,2,4,12,26,31||10
1,2,4,12,26,32||10
1,2,4,12,26,33||10
1,2,4,12,27,31||10
1,2,4,12,27,32||10
1,2,4,12,27,33||10
1,2,4,12,29,33||10
1,2,4,13,19,23||10
1,2,4,13,19,24||9
1,2,4,13,19,26||10
1,2,4,13,19,27||10
1,2,4,13,19,29||10
1,2,4,13,19,32||10
1,2,4,13,19,33||10
1,2,4,13,20,24||9
1,2,4,13,20,25||9
1,2,4,13,20,26||10
1,2,4,13,20,27||9
1,2,4,13,20,30||10
1,2,4,13,20,33||10
1,2,4,13,21,25||9
1,2,4,13,21,26||10
1,2,4,13,21,27||10
1,2,4,13,21,29||9
1,2,4,13,21,31||10
1,2,4,13,22,26||9
1,2,4,13,22,27||9
1,2,4,13,22,29||9
1,2,4,13,22,30||9
1,2,4,13,22,32||9
1,2,4,13,23,27||10
1,2,4,13,23,29||10
1,2,4,13,23,30||10
1,2,4,13,23,31||10
1,2,4,13,23,33||9
1,2,4,13,24,29||9
1,2,4,13,24,30||9
1,2,4,13,24,31||9
1,2,4,13,24,32||9
1,2,4,13,25,29||9
1,2,4,13,25,30||9
1,2,4,13,25,31||9
1,2,4,13,25,32||9
1,2,4,13,25,33||9
1,2,4,13,26,30||10
1,2,4,13,26,31||10
1,2,4,13,26,32||10
1,2,4,13,26,33||10
1,2,4,13,27,31||10
1,2,4,13,27,32||10
1,2,4,13,27,33||10
1,2,4,13,29,33||10
1,2,4,14,19,23||10
1,2,4,14,19,25||10
1,2,4,14,19,26||9
1,2,4,14,19,27||9
1,2,4,14,19,30||10
1,2,4,14,19,33||10
1,2,4,14,20,24||9
1,2,4,14,20,25||10
1,2,4,14,20,27||9
1,2,4,14,20,29||10
1,2,4,14,20,31||10
1,2,4,14,21,25||10
1,2,4,14,21,26||9
1,2,4,14,21,27||9
1,2,4,14,21,29||10
1,2,4,14,21,30||10
1,2,4,14,21,32||10
1,2,4,14,22,26||9
1,2,4,14,22,27||9
1,2,4,14,22,29||10
1,2,4,14,22,30||9
1,2,4,14,22,31||10
1,2,4,14,22,33||10
1,2,4,14,23,27||9
1,2,4,14,23,29||10
1,2,4,14,23,30||10
1,2,4,14,23,31||10
1,2,4,14,23,32||9
1,2,4,14,24,29||9
1,2,4,14,24,30||9
1,2,4,14,24,31||9
1,2,4,14,24,32||9
1,2,4,14,24,33||9
1,2,4,14,25,29||10
1,2,4,14,25,30||10
1,2,4,14,25,31||10
1,2,4,14,25,32||10
1,2,4,14,25,33||10
1,2,4,14,26,30||9
1,2,4,14,26,31||9
1,2,4,14,26,32||9
1,2,4,14,26,33||9
1,2,4,14,27,31||9
1,2,4,14,27,32||9
1,2,4,14,27,33||9
1,2,4,14,29,33||10
1,2,4,15,19,23||9
1,2,4,15,19,24||10
1,2,4,15,19,25||10
1,2,4,15,19,26||9
1,2,4,15,19,27||10
1,2,4,15,19,29||9
1,2,4,15,19,31||10
1,2,4,15,20,24||10
1,2,4,15,20,25||9
1,2,4,15,20,26||9
1,2,4,15,20,27||10
1,2,4,15,20,29||9
1,2,4,15,20,30||10
